Frequencies[cm^-1]   RamanActivity[A^4/amu]
22.924  1.0795
38.1952  3.9115
82.7683  3.9167
101.8918  4.0924
112.8849  1.1188
144.3851  1.4934
168.9952  1.3142
179.5727  0.3132
205.7233  0.6577
235.5368  2.1418
248.2962  5.7967
276.7214  12.0041
285.9879  23.048
316.0391  5.5664
338.715  16.4761
372.9771  23.3923
414.6623  5.9274
422.9099  8.9627
430.8923  4.0029
443.944  12.036
456.2725  2.3069
475.3269  13.4286
484.7861  9.9528
506.5352  8.1881
512.8342  20.196
526.6302  6.0316
530.0965  12.5852
533.7336  12.1225
554.2187  51.5955
569.8936  0.0968
597.887  1.1726
601.7617  0.8292
616.8406  9.4317
640.6607  1.1343
642.1619  0.3514
671.619  34.0915
689.4779  5.234
703.9937  1.9174
732.2344  3.9022
742.4698  1.104
747.2092  12.5327
751.5464  7.3158
762.9097  1.0281
776.7859  0.6588
785.0636  42.9121
788.934  18.8133
795.8254  4.6216
812.2581  10.9647
829.0775  40.0601
839.1207  8.1571
858.7874  3.1533
860.1622  3.3845
864.3175  0.2529
873.513  22.7702
884.0796  2.8045
891.0567  1.446
929.6148  1.1013
934.1524  40.4311
937.8541  1.2666
939.9188  4.3557
945.3712  2.8716
949.3977  4.332
972.9746  23.4727
984.7969  69.1266
1016.589  46.3659
1040.7435  76.4522
1043.8359  9.3298
1080.1142  27.0821
1089.7283  69.7117
1111.1611  9.2047
1117.2705  5.1877
1136.9435  16.2407
1141.9545  59.1135
1147.8583  86.6426
1158.4952  13.4585
1176.7725  3.9532
1182.5651  144.2758
1186.2817  39.8856
1212.0674  3.5353
1216.4922  67.8946
1224.5647  89.9731
1225.5408  107.9846
1276.0254  830.408
1278.6224  1235.0179
1288.3094  34.8881
1322.5728  91.1899
1344.3067  144.9299
1353.2753  1057.424
1356.5833  125.4174
1364.9237  113.8162
1372.2427  1346.6806
1378.1152  596.5256
1393.3848  768.3286
1409.247  170.0752
1414.6828  130.828
1432.1668  114.486
1441.6986  2.8831
1460.4798  41.0402
1471.5541  200.2341
1489.8542  564.7678
1509.9375  16.6671
1523.1094  197.0384
1555.6381  3479.8267
1561.2342  3588.5187
1582.5687  395.7655
1584.5799  129.3459
1589.6747  463.6317
1600.305  60.739
1605.15  117.0795
1611.8299  67.698
3088.7837  28.0385
3090.9117  105.8434
3094.2194  51.1876
3095.6667  113.5128
3102.3193  97.074
3103.176  207.8472
3104.8494  77.3097
3107.742  281.4076
3110.9791  261.7167
3112.0814  391.8558
3118.8739  549.2503
3124.1407  49.5891
3126.3797  198.0356
3133.9414  243.3781
3135.733  57.3041
3150.1013  152.4116
