Frequencies[cm^-1]   RamanActivity[A^4/amu]
22.6663  0.1831
58.0503  0.1579
81.02  0.4701
113.0991  0.2421
126.5452  0.5306
177.1343  0.5684
216.3121  0.1159
222.4913  4.5067
264.5917  2.0417
299.966  23.3097
303.6321  2.4312
317.5764  1.8036
319.3027  4.7879
354.9833  14.3701
403.6098  6.3657
412.9653  0.4036
440.186  0.829
449.5743  38.8522
460.3419  16.7217
464.4199  0.0858
483.9341  15.8015
510.7472  0.3148
521.6349  9.0751
527.5919  0.3049
550.8373  0.8122
567.999  3.9291
580.9224  0.7646
597.9562  0.2132
622.555  0.3434
622.6806  14.6484
628.6562  0.263
646.3664  0.0178
686.0078  1.3346
701.3785  0.3931
730.4152  1.0989
732.2105  0.0797
739.5849  0.3888
744.9266  0.7242
749.1844  1.8065
752.2665  0.509
771.5145  1.1196
774.2711  0.1728
804.5703  0.2228
822.214  0.8355
831.1057  0.7546
845.2828  9.9274
856.7483  0.1668
861.4259  1.4252
873.558  0.331
896.3593  8.7522
903.7791  0.0225
920.3547  0.0307
930.7813  0.0289
936.3959  0.0751
942.5828  25.8373
943.4674  0.5287
947.1858  0.0764
993.487  24.171
1031.775  18.6302
1052.4904  35.0668
1060.8934  2.7514
1084.1365  16.812
1096.4412  27.2108
1111.2154  10.8435
1131.7285  3.7943
1145.2669  20.9271
1148.3335  8.0781
1159.7015  8.6241
1185.2453  11.1061
1199.5488  7.2505
1216.8251  79.7413
1230.0373  41.9091
1237.3503  80.3593
1250.3  135.8315
1259.6001  69.4017
1281.0287  415.9805
1308.9139  304.8691
1335.0662  4.86
1337.7313  32.6893
1353.5523  725.2911
1361.2609  95.8788
1368.8917  94.5219
1382.0238  254.5449
1402.5952  20.6641
1410.1963  33.5142
1415.6923  26.7393
1433.9481  15.1069
1453.0393  59.2514
1468.0634  38.6874
1476.0478  43.2555
1501.212  38.7435
1506.5228  137.7746
1537.0773  9.2342
1571.5158  285.8462
1574.4852  6.5563
1585.1704  374.461
1592.3344  39.5278
1597.2415  823.6527
1605.623  17.8826
1616.7502  103.4983
3089.2363  43.4348
3094.6863  90.3036
3095.5011  140.9645
3099.6597  104.4408
3103.1442  170.136
3107.5921  290.5334
3110.9012  354.564
3113.4505  398.9118
3124.7452  11.6523
3126.6222  7.6105
3129.2889  88.2727
3136.8452  191.895
3139.3923  71.2163
3141.1598  507.1773
