Frequencies[cm^-1]   RamanActivity[A^4/amu]
62.9576  0.4419
64.8248  0.6273
139.2984  3.2139
159.5331  5.3814
178.8805  0.7091
261.0146  1.2574
279.717  0.0618
298.1525  17.9594
349.9228  17.3662
385.3027  0.1879
414.3758  0.6987
439.091  2.5053
459.7855  0.1242
483.9222  6.7938
506.0119  0.1507
523.6927  3.828
531.9556  2.5403
563.4361  0.5139
569.3759  1.6087
615.2359  2.319
643.4912  3.1884
684.2652  0.4894
716.7888  37.2252
724.7058  0.5779
733.9845  0.5686
755.0578  2.2573
756.1454  5.6755
775.8988  0.3727
787.7252  31.8596
795.87  0.2474
830.0466  0.2493
853.6448  0.9255
864.6962  0.1075
865.2873  12.6032
881.8676  0.8699
895.2227  0.6659
919.2451  0.2876
930.5276  0.2296
940.1475  0.8292
951.5538  0.2606
953.8713  0.1848
974.1825  6.0842
1015.5941  57.7947
1040.0309  40.7989
1092.8762  1.3803
1123.6104  1.9445
1137.8515  0.1551
1145.7315  1.0349
1150.9531  16.38
1166.7492  44.3956
1193.355  27.66
1213.0209  32.1813
1227.1868  16.6162
1259.5532  2.8986
1263.7155  98.6207
1288.916  130.1172
1320.1822  7.5921
1355.2101  532.5926
1374.9258  12.2826
1393.2816  168.4432
1402.5638  12.2213
1417.157  892.947
1433.7595  311.4503
1445.3689  0.3102
1474.6226  67.0862
1495.0719  58.9263
1544.9607  31.8471
1554.6132  48.8215
1585.8579  73.6726
1603.0745  67.7427
1612.5181  164.9426
1621.5417  45.4893
3083.839  49.6303
3087.5198  44.8637
3088.9093  1.5583
3090.7014  76.5168
3093.3692  130.2304
3100.1492  139.3026
3104.8775  28.6158
3106.2171  262.2169
3107.5929  153.4019
3116.3814  208.4573
3120.4981  476.2337
3125.5987  346.275
