Frequencies[cm^-1]   RamanActivity[A^4/amu]
26.6626  3.084
49.5396  14.4844
58.9929  4.4275
92.9844  6.2389
95.5177  2.8258
116.3944  0.6299
139.7485  5.7371
157.5456  5.9933
176.7308  0.5451
193.1894  13.2026
206.8116  1.9382
253.2305  0.5703
258.1248  76.5446
265.6387  3.2057
279.7727  19.4666
295.4863  0.7396
305.2121  3.3473
312.5307  95.8026
348.9861  1.1976
392.8215  6.0576
404.5472  125.8159
412.2897  37.0102
427.5444  5.0708
444.5104  125.9484
451.7051  2.4299
465.6669  0.0997
469.6036  126.232
479.1438  0.3665
487.9673  69.8993
493.1395  142.0769
517.8569  34.5438
520.8387  0.9554
534.9222  70.2013
540.6688  2.0847
547.9543  13.5983
562.1579  4.7302
572.1231  33.2255
609.2024  0.7737
617.0464  5.0193
621.8419  1.7766
630.8831  18.4371
643.8828  1.085
656.4509  0.5898
658.3903  23.5605
669.0811  1.0859
684.6525  70.676
733.214  0.0329
741.717  1.9918
744.5471  27.9915
748.3738  16.6139
752.8601  1.247
764.263  41.5865
768.4259  0.4435
783.9714  28.4945
786.2433  0.663
790.3565  18.6058
798.2341  247.4858
806.219  0.1829
813.1473  165.9262
834.5913  6.4017
847.332  8.2977
871.0827  4.4719
872.1713  55.0006
883.8656  27.2929
884.4911  0.0053
891.0038  0.1352
899.4766  10.2664
906.8443  1.2587
913.6486  25.0037
926.6966  3.1987
939.1121  2.4766
940.9962  0.3473
943.4594  4.561
946.0754  4.0569
953.1505  12.1448
962.0695  21.7265
965.7213  1.737
997.3901  224.7576
1048.9756  466.8804
1050.9627  6.4439
1077.5237  11.3272
1084.7671  4.0087
1086.2955  71.1975
1092.1805  1.0553
1098.7836  42.6019
1125.4217  8.5428
1134.2777  79.8093
1142.5208  1.2226
1162.0604  336.6277
1164.5973  3.0954
1171.9652  698.7383
1177.7289  0.5929
1180.8351  45.9953
1204.1005  4.055
1212.5746  1.0401
1213.5561  29.486
1225.9232  46.6875
1230.7801  446.9973
1274.3924  9465.8543
1280.1422  15.368
1289.8715  616.0842
1293.4515  20.4549
1334.4076  849.1154
1335.5269  44.5333
1341.9606  12.8087
1356.9761  651.2919
1361.8117  1.9397
1365.5229  6608.2289
1370.821  29.7079
1372.6771  21.6447
1374.2182  939.6843
1384.0935  1439.2266
1410.7925  22.4361
1424.4639  58.7413
1428.9521  24.2939
1442.1568  1284.5887
1449.2165  2.5059
1455.1419  0.3853
1462.9017  769.4359
1492.0368  2625.8603
1500.5889  0.5361
1516.3412  5869.1702
1532.9637  89.3769
1540.2422  8114.2225
1562.3531  150.5744
1568.6448  272.7594
1577.0425  31.7961
1577.9565  1387.9959
1581.6891  542.1251
1591.6295  5.2926
1599.4078  1130.9759
1599.8812  49.9873
3094.352  22.2416
3094.3716  111.0188
3095.7613  29.7305
3095.7694  208.5551
3102.4357  29.7837
3102.53  257.8218
3109.8909  589.5143
3110.0006  4.194
3111.8943  129.6433
3112.1503  1215.4766
3121.2005  227.1585
3121.296  11.2019
3128.0954  27.9845
3128.2745  381.3765
3130.3497  231.9814
3130.398  112.641
3138.651  0.1844
3138.7465  300.7405
