Frequencies[cm^-1]   RamanActivity[A^4/amu]
41.2562  0.1657
49.6395  0.3999
106.7086  2.483
108.3011  6.0918
143.8358  0.2639
161.0401  0.0079
203.3862  0.8491
210.7313  13.7585
223.8589  0.3543
269.8654  4.3405
275.8531  0.3916
345.4634  0.91
396.9391  2.6809
412.152  1.2507
418.3894  1.0636
425.8429  13.7813
452.874  0.0557
454.7338  0.6865
472.5313  7.5268
497.4175  7.4363
513.4436  7.2498
522.7722  1.1896
545.7419  1.631
549.8808  48.8175
578.682  2.2849
594.5319  1.7548
615.3993  0.0584
617.9596  0.0256
664.8694  1.6539
670.2136  18.2672
681.7818  1.2892
711.4517  55.5644
721.8944  0.1239
729.7688  0.3162
752.6811  25.4945
762.704  0.8837
764.9836  0.4409
776.4799  0.2008
793.7949  76.4274
798.2257  0.1278
813.9362  2.2256
852.085  1.0032
859.83  28.7032
860.4817  2.1035
874.5994  1.0523
876.4029  12.2427
879.1478  0.7603
888.101  1.7037
919.3084  62.9812
919.7412  0.2439
936.418  0.4511
938.9706  0.1086
946.8348  1.7181
951.0553  0.0863
984.1849  2.6984
1021.038  2.381
1037.4947  32.4546
1039.818  57.2538
1087.0029  286.7161
1095.1196  79.4094
1105.2272  8.0524
1139.948  1.7557
1149.8431  14.3189
1150.3651  29.5491
1169.4061  2.2696
1192.3043  21.719
1209.4808  90.7265
1214.1771  50.3399
1219.463  14.7936
1225.6397  45.1843
1239.8185  8.6825
1268.1869  603.6852
1279.2615  43.9177
1337.9727  6.634
1357.1283  532.0777
1375.8237  417.742
1376.284  634.1513
1383.5876  1137.4699
1407.9336  59.999
1420.1854  45.8697
1420.8033  481.4575
1429.7805  232.049
1451.1879  1158.9408
1454.0302  11.9763
1480.5042  30.158
1488.2342  70.2987
1514.3425  6.4688
1563.4667  60.7456
1593.2857  2079.471
1596.6083  137.2902
1602.8601  285.768
1604.8989  486.7735
1610.979  28.4042
1621.0525  181.0484
3086.8161  20.5317
3089.9766  74.126
3090.6368  76.1323
3092.5422  49.9637
3092.8761  35.6674
3100.9078  119.8766
3101.993  96.9961
3102.675  261.2453
3105.7815  269.6431
3110.9079  62.2494
3115.596  149.2186
3116.3585  745.2988
3117.866  227.888
3127.1048  285.1844
