Frequencies[cm^-1]   RamanActivity[A^4/amu]
58.731  0.0151
71.286  0.0154
141.8267  2.2293
182.0376  0.5764
202.4112  0.1753
203.0856  0.7686
224.6825  0.8092
274.443  0.479
304.3551  0.5725
311.7935  95.7992
360.9606  4.7719
371.145  0.0151
439.1488  15.7957
455.5381  5.6796
465.9441  1.0112
488.549  0.4861
498.7006  2.2013
510.0628  1.4099
517.0974  1.4381
537.7995  0.1785
553.8614  32.1469
576.0725  9.3912
596.4415  2.9692
597.595  0.3239
633.7688  2.3428
647.7872  7.6628
679.7236  0.5094
680.8838  1.6297
696.516  0.5433
712.0706  0.7482
741.2383  0.079
745.7587  0.4802
787.9303  2.4472
790.9204  0.0538
797.2998  4.8222
798.2155  1.9004
831.2917  0.1471
832.6058  0.908
846.3225  1.9179
855.9057  1.5488
868.4355  0.9849
879.6213  0.5539
882.2401  1.1953
926.5241  0.207
936.2738  0.2433
940.7014  0.0396
947.4563  1.78
949.2394  14.2002
967.9489  99.2483
1037.3897  32.3037
1058.7861  19.9071
1063.5305  49.6392
1079.1784  109.5723
1103.4131  29.3296
1123.4723  25.0233
1137.4654  17.2175
1152.4259  1.5334
1167.0199  12.2578
1170.2285  5.157
1213.3796  77.4761
1216.0283  0.3591
1238.8955  329.9902
1248.822  541.3129
1300.3435  47.8606
1305.3769  5.6161
1336.6535  86.8019
1348.665  45.2549
1376.306  130.4126
1381.0259  511.7021
1398.4943  14.3707
1402.9754  140.8136
1409.3963  70.4726
1432.3938  104.1593
1451.3812  117.1328
1464.9079  0.9304
1470.419  242.6517
1489.914  101.5206
1512.4231  348.4813
1554.8205  38.7634
1580.8866  317.7169
1589.1648  396.374
1600.2914  144.5856
1605.1948  45.1267
1612.7619  1015.0875
3091.6149  17.5974
3092.8163  100.6554
3093.6375  95.6826
3095.0491  87.2909
3099.4113  228.669
3106.1953  279.9077
3115.1551  120.8576
3117.461  177.1119
3118.2475  468.2701
3123.0333  393.6651
3136.5801  107.3982
3155.9823  349.5838
