Frequencies[cm^-1]   RamanActivity[A^4/amu]
34.9699  0.3805
47.9861  1.0239
105.6375  5.8192
116.0976  6.0102
120.3503  1.1294
172.6691  0.1155
212.8219  0.347
227.0575  1.2737
237.7455  37.5201
266.8026  16.886
274.4139  0.6564
312.4321  0.6691
368.228  0.7203
398.1706  5.6569
412.7711  0.8937
413.5063  6.8458
458.4523  0.0847
458.8064  5.7484
477.661  5.9217
479.8798  0.8432
529.706  8.2407
532.3267  0.0575
543.4699  0.8058
570.8671  5.7431
582.8818  18.0686
598.8465  0.361
613.3812  11.7883
624.8259  3.4811
633.3894  2.1526
661.9188  1.6323
692.2095  21.4394
711.3858  0.6299
727.689  0.5668
732.2304  6.5777
743.973  0.3995
752.9832  2.1136
775.0278  0.0368
777.058  70.259
785.8592  0.4648
806.8129  15.2232
809.1903  10.9156
817.6531  0.4167
828.676  0.6685
856.0904  2.8924
858.8539  1.42
870.5355  0.808
876.5566  0.0337
881.6685  1.035
889.5432  1.8513
900.8372  0.0704
926.6457  1.7662
931.5039  0.1576
938.7419  0.912
945.733  24.7018
954.3131  0.2753
1014.0131  82.2583
1028.5187  12.534
1037.1907  31.5472
1061.1875  54.3885
1079.0461  62.2251
1120.6238  14.0098
1132.2539  2.3273
1143.8581  1.6466
1167.4292  78.5643
1171.0709  23.9259
1191.4985  53.2596
1194.2276  24.9382
1201.4267  17.5799
1226.2014  2.7143
1250.7176  67.3788
1264.3298  90.0708
1274.3165  167.4108
1304.5868  174.4743
1316.8631  257.4819
1344.2109  859.4756
1348.8768  586.6434
1372.141  869.533
1379.955  1437.8576
1396.7252  154.5265
1408.7223  687.5288
1419.883  17.0343
1429.239  601.4191
1450.0108  314.3049
1460.2758  27.7055
1476.0614  22.5132
1485.748  222.0939
1499.5393  226.9659
1547.0992  33.2974
1575.2552  92.4666
1589.6495  357.1435
1594.1239  391.6858
1602.1614  282.7616
1616.9958  301.0082
1620.3334  69.0036
3084.9173  63.2329
3089.2873  1.1586
3093.698  31.43
3094.1227  209.5945
3095.2325  99.7753
3106.9006  289.1012
3107.424  90.5377
3108.1348  124.6736
3118.1877  103.1975
3120.7418  495.2893
3122.0434  112.1373
3124.1607  391.7585
3135.4215  105.1681
3155.0338  344.4803
