Frequencies[cm^-1]   RamanActivity[A^4/amu]
-12.3918  0.0662
40.5983  0.565
64.7197  1.5683
96.9361  0.3508
112.1297  1.3895
131.3483  5.866
142.7932  1.4666
193.0922  2.7758
219.7286  1.2041
241.1163  1.4299
253.9229  10.9638
256.8714  0.9671
266.8402  8.386
284.6541  2.7858
308.8129  32.8149
339.4074  0.0135
382.9778  36.6128
409.285  0.3915
419.3191  92.7755
434.7173  9.7698
436.822  0.1105
460.6254  0.4689
487.0755  5.734
489.1816  0.4546
492.6647  32.9131
497.2978  1.9371
524.589  3.336
527.8225  0.4306
533.4254  20.8408
543.8817  1.9785
560.6769  0.8996
581.5554  0.1106
585.6882  11.9819
613.2299  1.7052
623.3294  1.2521
631.4032  65.3899
634.3819  0.394
667.6198  19.8366
679.3579  0.1024
696.4776  3.2554
725.7455  0.6686
730.8599  0.3465
740.1962  0.5789
740.5921  0.4521
742.7121  0.0306
753.1494  0.1454
765.0764  7.3341
787.8886  67.7467
790.0018  0.5305
818.8147  2.0849
821.7002  0.3283
826.8224  0.0266
828.5355  73.7404
840.1917  0.0348
854.2077  80.913
858.0908  0.0204
859.2352  2.1474
870.4272  6.99
882.16  1.0769
891.1029  7.0613
911.517  0.7387
918.7027  0.0185
935.1106  0.4112
937.4187  0.504
944.0883  1.5951
949.7794  0.2046
958.8723  3.279
993.9825  10.7566
1034.9513  139.5994
1048.3223  107.7995
1054.1692  14.447
1081.065  0.4843
1093.0175  25.5643
1116.9272  3.9032
1131.7789  69.7145
1140.8067  1.6288
1144.5502  164.1563
1152.6834  185.7774
1165.4805  29.9256
1174.4829  15.7485
1193.5442  85.0827
1208.9832  219.0576
1217.699  100.6256
1228.6948  253.1491
1236.2644  542.6927
1247.8138  92.3386
1269.4021  1040.8403
1287.2367  1288.3765
1295.9312  47.0107
1312.5768  208.626
1340.2607  124.5831
1345.795  860.7519
1356.5844  20.7754
1374.2477  1463.9381
1377.5427  566.7461
1381.0371  432.1301
1395.4948  336.7187
1404.0008  56.0179
1413.1925  87.9767
1421.8878  112.9212
1434.9224  282.2191
1445.7271  35.7322
1456.8019  296.7843
1474.0836  184.2056
1484.9773  17.7311
1501.3238  83.1452
1519.7336  670.3986
1538.8749  733.3123
1565.182  5464.0263
1570.6192  608.5934
1577.0202  3081.1392
1587.3171  232.5039
1590.826  61.8474
1601.4594  262.3454
1606.8678  635.3788
1615.2391  655.2837
3088.6829  59.0766
3090.7047  29.1367
3091.5788  29.347
3095.6224  168.6569
3099.2442  165.3974
3101.8655  165.1333
3102.9008  54.6456
3103.9169  149.1894
3106.9749  470.9691
3114.8593  49.5942
3116.4538  216.3194
3116.7129  678.723
3124.2753  98.6564
3126.6778  157.4535
3135.5589  245.647
3139.6394  328.5551
