Frequencies[cm^-1]   RamanActivity[A^4/amu]
23.077  1.2912
36.2863  1.5985
58.6723  0.065
75.6132  2.0303
119.087  9.446
126.1566  5.1427
170.8688  1.5001
187.8145  2.355
216.211  3.3413
221.7974  0.009
253.0676  0.8199
272.8491  16.4636
286.8676  10.3851
303.7653  0.0824
315.6542  0.7453
345.0617  43.4304
407.435  7.8527
410.9443  1.5088
423.1234  2.0023
449.4823  0.1253
454.5126  0.4485
465.6308  1.1055
497.4956  2.3589
499.2038  0.6985
523.7139  0.5965
530.3585  0.2925
549.1272  0.0418
549.2198  4.927
555.1225  11.4191
569.0193  0.1759
595.6352  6.3134
605.7515  0.981
613.046  9.9387
618.4549  0.0233
640.8401  12.7104
689.5161  0.5519
689.9473  10.4411
713.5669  0.1105
723.1978  4.6167
729.5204  0.3919
734.0842  1.3927
743.2327  1.3382
748.7549  0.1332
755.4099  1.3608
780.0765  51.6329
810.3613  1.0122
817.5298  0.0203
825.4017  0.1766
825.4964  63.1324
839.2191  0.8233
852.3259  0.6537
853.2763  18.0927
865.2245  1.2873
871.5899  0.575
878.2361  0.2316
884.1907  5.9438
912.6999  0.4283
913.3092  17.1875
928.0068  0.0785
928.1634  6.1528
930.4145  0.134
939.5771  0.3585
950.4482  0.0496
952.9181  0.1082
1017.4526  54.7481
1020.1938  128.5009
1035.3774  21.2827
1065.3136  16.8127
1080.0619  3.0541
1095.8812  11.4234
1125.7943  10.4385
1133.6156  0.0949
1144.4769  19.2088
1149.7337  7.6426
1156.7087  73.0073
1166.1499  15.9477
1205.8133  199.717
1210.9347  22.6266
1215.4854  37.4852
1223.3191  26.8326
1247.5994  11.0936
1260.5954  4.4865
1282.3576  581.1166
1288.8344  100.408
1307.6853  509.3886
1315.8245  145.0008
1320.2813  51.4779
1352.1733  200.1228
1372.6433  175.5584
1374.2319  180.2726
1382.0707  489.1149
1398.4727  258.5564
1400.4399  310.1835
1404.3997  864.9254
1423.9881  349.5683
1430.93  48.9499
1446.7945  1576.876
1457.9092  64.7423
1469.4281  2.1297
1486.7134  111.5913
1513.8689  303.8702
1518.5005  25.9857
1557.8947  26.397
1563.4675  514.3924
1579.8681  589.097
1590.6979  50.0493
1595.6011  50.7823
1607.8351  464.1639
1610.8258  244.8708
1620.288  131.9054
3088.8562  0.6387
3090.4895  29.7083
3093.0174  94.8686
3094.3297  24.7443
3096.3336  218.0333
3102.4291  134.5503
3106.2009  39.1253
3107.6002  159.5503
3109.2832  183.1124
3114.4669  161.9511
3116.5475  314.2193
3119.7108  28.8719
3120.7819  593.8307
3125.1818  157.6172
3132.8308  183.7833
3135.5274  368.1411
