Frequencies[cm^-1]   RamanActivity[A^4/amu]
26.1893  3.7564
36.8574  3.4634
61.5644  1.1378
67.5193  8.87
87.4448  1.0888
101.2425  2.7688
128.6689  0.8503
150.3668  1.9
173.1824  0.96
202.3964  12.7996
206.2343  9.7571
237.425  0.9027
250.0837  3.1765
274.8474  8.6059
291.0029  4.3574
323.9062  9.7237
342.8405  2.827
387.2251  9.3124
397.5501  11.4978
411.5656  2.8707
428.3808  2.1102
432.196  2.639
443.5292  4.4655
457.0399  1.6274
475.1944  4.7061
486.7089  3.5873
498.0965  1.9537
515.714  2.4863
533.0922  1.3775
540.6283  0.693
556.1847  1.4124
559.0125  5.1387
574.444  10.4079
588.4912  2.5571
596.6633  0.6077
612.3851  2.6992
622.9939  1.6664
653.0783  24.6942
657.3048  2.2401
680.6171  1.4381
703.0502  62.5585
718.6677  1.4367
724.6752  3.412
733.9528  2.7105
747.3501  0.3599
752.8156  10.1376
756.4802  0.6898
770.0349  1.3494
772.5244  1.649
787.6936  1.4674
797.9143  2.3579
821.615  1.7421
823.4269  2.3949
828.4673  10.0615
845.54  1.7618
852.2546  0.6925
859.128  6.3121
862.8488  2.8163
879.5055  3.4929
901.2387  2.6502
909.5648  8.5761
919.6506  1.077
922.0306  1.3495
930.2387  1.1831
933.7053  0.4995
945.57  3.3923
950.8078  0.266
952.9609  0.1407
974.9839  6.0499
994.722  20.9151
1006.9431  18.6418
1035.098  70.6575
1046.3494  57.2407
1048.6355  45.524
1063.3663  30.5567
1078.4065  2.7066
1106.0876  3.6587
1133.8603  4.695
1136.5393  3.5271
1145.0394  23.5448
1150.6034  2.6587
1156.231  21.3732
1159.4451  13.3545
1176.5731  73.1964
1203.9293  12.16
1219.8876  14.0941
1221.707  51.5822
1229.308  242.1702
1240.0484  75.8258
1245.4653  146.6162
1254.14  41.0269
1272.8726  15.0048
1296.3573  15.4879
1300.1072  15.804
1331.8697  464.168
1336.3919  283.7608
1350.659  922.1945
1359.0423  1542.9189
1369.7902  183.5273
1372.6357  699.9096
1385.3752  2147.1951
1404.6195  947.1459
1420.2522  641.0552
1426.0794  525.0728
1433.8019  19.5368
1438.4242  9.3783
1465.1241  13.6922
1477.6147  15.2411
1479.7544  157.741
1513.0456  6.7637
1519.1508  20.9559
1535.8651  89.7136
1561.5544  144.0224
1569.5216  254.5119
1577.1058  32.1892
1591.9559  294.7129
1598.7779  612.5617
1600.8561  81.9954
1606.4218  36.0688
1610.8042  99.3996
3090.5536  24.1491
3094.0073  177.8083
3098.8253  42.8348
3099.854  129.5071
3101.6448  196.0883
3110.9375  206.0392
3113.4871  81.3185
3114.3542  322.5452
3118.0018  49.3215
3119.0552  245.2829
3123.8679  88.0955
3127.8456  181.7617
3128.0868  62.0657
3132.2179  315.3822
3134.0715  45.0508
3134.8889  139.526
3141.8061  176.6129
3142.387  372.7062
