Frequencies[cm^-1]   RamanActivity[A^4/amu]
37.6494  1.8015
41.5438  3.0725
85.0256  4.6728
101.0627  2.4244
113.7047  2.4084
152.9299  1.4527
172.9593  0.1382
186.8268  3.9127
201.9283  1.4199
226.5209  5.3908
264.936  9.6582
278.643  3.7874
291.0879  21.1063
315.9681  4.8549
328.9343  3.3464
367.8623  5.1912
380.3414  2.8103
407.2486  32.0405
418.6264  3.0116
428.5494  3.4282
441.76  1.3372
453.2706  1.2128
472.7369  12.6213
496.336  2.4028
506.4953  7.2633
512.1524  1.5616
519.8265  2.0033
524.6387  11.0257
532.6619  16.0162
553.7016  32.36
566.2679  1.6437
575.7042  1.3864
589.2393  8.0329
596.1237  1.5673
618.909  1.058
646.8495  2.2729
650.2534  0.8683
664.6053  18.143
688.4079  3.3569
694.1783  8.0263
719.2048  1.7555
731.4659  3.4319
737.6668  4.1621
749.2671  0.7917
753.8483  6.0518
762.0148  5.8301
774.5553  0.2953
780.3411  7.0448
794.3011  7.674
811.5034  3.5392
821.309  2.2516
822.3759  35.6611
840.4234  1.5856
851.0671  2.8588
853.3425  9.9579
862.2033  3.8034
872.4545  7.9203
880.2577  1.4999
924.8304  6.0951
926.939  1.1603
930.1863  1.9258
931.5742  8.7661
937.4982  0.1748
939.7895  0.9701
944.3146  0.896
950.0912  2.827
977.1087  15.9154
990.2156  4.7671
1013.0521  5.8025
1042.2102  40.7199
1054.5533  68.4069
1080.5096  8.4367
1099.8481  24.0015
1117.7944  3.278
1135.6206  3.9301
1141.1047  17.436
1142.694  11.0444
1148.3953  61.1167
1163.3537  6.6592
1178.8499  36.633
1208.9548  2.1238
1211.6056  65.1622
1214.3845  12.2116
1223.0236  54.2069
1226.8347  69.1387
1227.9189  27.2363
1252.5893  168.6412
1275.6258  990.87
1295.1201  215.8072
1330.7479  136.2351
1336.8581  450.4518
1348.2317  277.8538
1353.5513  1676.0273
1369.0077  152.4161
1378.9796  60.6701
1389.9718  354.9713
1397.6611  51.6816
1402.4364  228.9392
1403.5626  317.6042
1414.1711  374.1796
1430.8544  49.0705
1435.1509  126.6084
1467.311  13.8299
1470.1683  93.2748
1478.172  576.189
1494.6193  57.4254
1512.7287  7.3528
1522.0651  35.5495
1554.6704  30.4642
1576.3271  489.1171
1582.0271  1193.1522
1589.4341  1192.2646
1600.5469  148.4846
1605.489  30.68
1609.579  88.8756
1617.2498  35.1246
3088.6798  27.2945
3088.8893  27.4114
3089.9641  103.9734
3091.0825  110.8058
3094.5127  88.7503
3095.0747  121.3952
3102.7968  163.0458
3104.9459  97.1307
3106.5821  187.9443
3107.7332  33.8815
3108.0959  914.9203
3111.5711  246.8266
3119.0828  549.4026
3126.0213  244.0805
3134.7072  40.5617
3148.8121  141.827
