Frequencies[cm^-1]   RamanActivity[A^4/amu]
44.0883  8.0029
57.3449  2.5678
84.4226  3.6605
87.0832  10.7485
111.7495  3.1994
145.9432  0.6675
178.7135  3.8128
182.1174  2.5676
216.1886  4.2601
239.9524  1.2144
268.2866  3.4485
275.516  9.3285
290.2697  12.1291
323.3434  7.1536
344.3566  5.1586
377.8532  17.7819
401.3747  8.7531
410.1887  6.387
418.6599  3.556
428.5472  14.0465
453.6109  2.4558
464.5489  1.3308
509.3653  2.7772
512.3252  3.6503
518.4889  8.9731
523.4524  2.9473
531.4341  2.3291
544.9908  1.114
562.0169  4.3044
565.3931  6.6435
591.3671  2.5574
608.9809  0.0598
622.027  0.4683
635.0907  0.35
641.5329  40.8828
667.0782  1.4986
705.4586  9.0483
715.3646  4.0661
732.2093  3.2741
737.687  1.0654
742.7588  2.0213
752.2076  1.2327
757.3067  2.9686
761.8367  2.5579
784.8375  0.3535
788.8636  10.569
797.9366  8.5478
803.9457  2.3173
829.9465  1.132
842.6712  30.6012
855.8494  0.4151
858.8511  1.2315
866.2578  0.6576
879.2865  1.508
892.658  4.7705
925.2859  7.3015
929.0734  6.4666
931.0213  1.9931
937.488  0.2632
940.6929  0.4226
944.316  1.9593
957.5875  0.5641
960.0642  0.4666
988.5811  17.8161
994.5421  4.6035
1040.1524  27.5929
1044.1354  56.166
1071.5497  4.9809
1082.9538  16.0501
1086.1126  49.4465
1120.8238  7.5891
1133.1827  4.9554
1141.9989  1.4724
1147.4198  28.7814
1152.3004  30.9679
1164.5622  14.5822
1171.3584  16.5519
1185.3889  19.8633
1210.0897  34.7622
1219.8383  16.0765
1227.3613  46.265
1251.1239  7.5414
1263.5136  28.6585
1268.5343  793.3394
1293.9143  64.5883
1316.2469  135.7848
1331.0604  263.119
1346.1064  152.0013
1350.7215  25.3179
1372.6274  54.2061
1373.2313  615.8294
1381.2789  308.9322
1398.0084  157.1043
1405.0433  121.4062
1415.6531  88.3608
1428.6728  317.4802
1451.8399  155.7252
1459.8549  7.031
1465.5623  35.2288
1469.9126  5.9943
1500.5105  75.1094
1523.812  25.2099
1548.8328  64.461
1561.0878  93.0171
1572.6117  106.9974
1591.5085  357.275
1598.5821  32.6535
1601.6039  130.1228
1604.1946  116.1395
1617.7566  327.0856
3088.3415  23.4602
3089.3711  12.5741
3090.6219  124.0527
3091.3386  151.896
3094.4296  96.7288
3099.3892  91.2089
3103.5249  136.7217
3107.7882  216.6777
3108.1918  374.4044
3109.3287  338.7259
3113.7985  282.3134
3118.9306  429.384
3123.1763  88.5576
3130.3258  347.177
3139.62  25.4589
3140.2364  124.4059
