Frequencies[cm^-1]   RamanActivity[A^4/amu]
10.6587  0.0
22.763  0.0
34.9292  8.1492
40.8062  0.3979
53.2747  0.0
73.3293  0.0
76.7991  0.0
99.7514  0.2809
104.915  3.5003
157.84  0.0
170.1961  8.6296
172.444  11.9191
231.8972  0.0
248.4121  4.7093
256.9919  0.0
262.8227  7.6298
290.034  13.8428
297.8815  0.0
328.3984  0.0
364.8888  0.0
399.6074  0.0
400.6584  0.117
402.1103  33.2734
407.6568  3.0E-4
407.7182  2.1933
415.2073  0.9262
432.5798  0.6672
442.1724  0.0
444.3276  0.0
461.3079  0.0
462.1247  0.0
529.13  0.6639
533.7977  2.3493
544.5482  0.0
547.8493  0.5392
549.6982  0.0
583.8662  0.0
592.5871  5.297
597.6563  1.1494
611.6951  0.0
613.6085  18.8876
627.4147  0.0
655.1219  0.8391
670.6118  0.0
685.2877  0.0
688.5184  0.0
702.3701  145.4359
705.8569  0.3768
709.9112  0.0
724.5312  3.0E-4
741.1423  0.0179
742.6607  0.0962
745.5588  0.0
753.916  0.0
756.3469  0.0
758.2241  0.4153
761.7162  10.5233
769.0844  0.4167
769.4604  0.0
811.0447  3.2155
831.3196  0.0
832.2659  0.0
837.9799  1.1876
845.124  142.6148
849.0216  0.9923
853.4151  0.0
873.1069  0.0
874.2228  0.224
905.1643  0.0
906.8667  0.1038
916.8691  0.1505
918.7046  0.0
928.5258  0.0
941.9369  0.0
942.2565  0.002
948.0103  0.123
948.3688  0.0
960.2447  0.1666
995.0237  0.0
995.3665  54.7591
1013.1451  0.0
1020.3232  23.7783
1048.9713  34.6291
1050.8138  0.0
1060.8634  0.0
1063.0067  397.1248
1105.1306  0.0
1105.2708  12.5471
1124.1156  12.1285
1127.0558  0.0
1153.2578  52.6954
1153.5455  0.0
1160.6614  0.0
1164.7512  120.3977
1191.5081  109.9595
1199.9331  0.0
1222.9638  0.0
1229.0276  303.9631
1233.029  0.0
1240.3434  23.2919
1247.3244  3415.4515
1250.1651  0.0
1274.2234  0.0
1274.6072  0.0
1280.736  65.0092
1295.0616  678.1675
1309.9869  0.0
1321.3214  0.0
1338.2547  285.353
1339.8225  0.0
1349.1816  2435.9802
1350.9328  0.0
1374.9411  0.0
1385.9586  101.5428
1410.9981  543.8322
1427.2609  2916.58
1432.3849  0.0
1437.7213  6073.0559
1438.6684  0.0026
1444.8143  0.0
1444.9993  16.1645
1477.0972  0.0
1483.4619  623.9599
1486.718  87.267
1501.2678  0.0
1542.4253  106.4071
1557.8127  0.0
1557.8534  108.3048
1569.0083  0.0
1574.8065  227.2591
1589.2053  0.0
1595.3971  1403.6382
1598.6601  3037.9028
1598.8435  0.0067
1608.109  0.0
1617.7699  165.2547
3099.4488  38.7283
3099.463  0.0251
3100.1985  0.0034
3100.2808  272.2011
3109.4096  244.4602
3110.3422  6.0E-4
3110.9647  0.0
3112.4591  458.5554
3114.7185  270.3663
3115.387  1.0E-4
3116.9989  5.0E-4
3117.8882  297.0204
3127.7491  64.7865
3127.8422  0.0
3133.395  1.0E-4
3133.7745  350.5685
3133.9684  21.6007
3134.2052  1.0E-4
3140.2765  0.0045
3140.4055  1023.0161
