Frequencies[cm^-1]   RamanActivity[A^4/amu]
25.36  10.691
47.6441  7.908
58.7331  3.662
59.9518  1.8823
77.8129  2.4566
82.7832  8.1983
104.5881  4.2474
133.7785  17.2781
142.3408  3.2889
164.9845  2.981
170.9291  8.3636
176.1652  0.6394
199.7585  3.7928
256.2144  24.8075
261.6239  19.2021
276.1368  2.145
287.9869  13.6706
304.6706  3.1111
313.2494  1.6465
320.4191  68.2297
327.4299  23.109
332.7053  5.2678
355.327  72.9715
368.6292  2.5802
418.8164  0.5074
428.3707  13.9172
436.1967  0.4646
465.3537  13.644
466.1298  4.675
503.9516  0.8425
507.9169  3.4575
511.4949  19.3755
517.0305  1.5512
531.0546  0.9004
532.5497  4.4022
540.4349  8.9656
551.0411  19.8715
563.4583  0.6837
573.4873  0.6133
576.3944  5.8604
601.0418  18.3606
601.9454  0.8979
619.9449  2.1437
635.5075  21.1867
642.0866  0.6059
652.964  1.0033
655.7063  35.3039
664.2214  0.1815
710.0895  0.8985
726.3493  0.0351
733.2866  0.394
734.947  14.3477
735.7291  0.3477
737.8571  1.9445
746.9433  8.4046
747.8614  47.5228
763.9114  5.3117
766.0742  0.6167
787.483  7.5802
799.2437  67.2377
814.16  1.7078
821.3306  5.8169
832.7247  0.0899
833.4994  7.3187
842.1601  9.2064
842.4307  1.2874
864.6278  1.3317
865.8414  0.4978
870.8824  112.7935
884.1821  2.3481
890.7439  30.7691
895.3168  1.7685
902.2624  37.2851
904.4161  1.5647
920.499  0.0698
921.807  8.5224
931.3339  155.2505
939.8761  0.4718
940.2326  0.2504
949.0273  0.6763
949.247  0.8492
964.8406  0.0505
965.125  11.2734
994.1625  4.8013
1029.4095  89.6655
1030.4154  13.2723
1038.6575  189.1858
1039.067  10.7874
1072.6092  140.8412
1072.7998  4.7223
1103.3882  1.3299
1108.3156  29.4718
1133.0976  17.7386
1141.3715  2.9263
1147.3159  34.1106
1149.0877  0.4512
1152.3183  255.6393
1157.3824  11.4547
1180.6577  19.9463
1181.1626  670.5134
1204.6428  21.2693
1211.1902  271.9794
1226.9364  1.127
1229.9493  647.3312
1240.8386  118.5503
1242.6163  8.5823
1252.2768  929.9103
1277.6869  2.2948
1306.0941  63.4577
1312.9534  492.4355
1318.0138  84.3997
1330.8282  24.4139
1342.9235  1434.7066
1350.9174  62.7169
1363.4483  194.1528
1366.9363  934.1785
1368.3993  39.1725
1373.5132  47.2833
1376.3088  658.6467
1389.176  88.107
1404.3255  115.4087
1413.6078  2780.0485
1428.5882  72.0136
1430.1109  282.3506
1440.2237  13.5865
1442.82  609.2015
1456.4819  48.7544
1472.1987  141.2586
1490.1529  11.9436
1490.4475  241.128
1525.9264  4573.5612
1526.8614  58.4183
1546.7674  3508.6616
1552.6854  23.5355
1564.1549  551.0599
1571.3028  23.2681
1583.1805  115.7307
1584.8332  1842.5812
1599.552  78.0623
1601.6038  703.3073
1609.1021  129.0819
1610.3576  9.4304
3090.7868  10.1683
3090.7943  86.3099
3091.5157  56.3014
3091.532  8.7518
3101.8763  200.1897
3101.8851  21.4576
3102.7745  38.4164
3102.812  315.1667
3109.5915  78.297
3109.6197  12.8696
3115.3025  6.5547
3115.3475  298.3154
3117.5586  540.0905
3117.6625  73.8895
3118.9265  120.6698
3119.0171  428.4547
3126.6426  44.666
3126.7073  994.8276
3135.1103  28.9144
3135.1622  262.032
