Frequencies[cm^-1]   RamanActivity[A^4/amu]
32.9403  2.8929
58.4194  1.1039
68.8792  2.8537
90.9229  1.3404
113.6211  2.1786
136.598  8.4186
165.3765  4.3281
191.8753  2.7054
206.6847  1.9312
236.3573  1.937
263.2443  0.6639
278.9227  7.4436
297.5762  4.4526
315.508  6.6234
317.5805  21.1965
339.9497  19.5561
351.4088  17.5594
356.1781  1.4546
422.7538  6.7558
431.7743  2.6028
433.0565  33.9459
462.4085  0.619
472.9639  2.3277
484.1055  1.8895
493.5074  2.1356
519.7555  2.1726
521.275  5.7364
535.1419  0.7602
546.8846  3.3187
554.7083  1.0023
570.971  7.1159
588.5143  1.8158
594.0594  10.9853
620.6314  5.4739
625.443  6.335
642.0252  1.4977
643.974  3.0026
661.4941  1.5102
695.8307  1.1708
716.0458  3.2799
720.0698  2.2569
722.7511  1.1782
739.5182  1.1631
747.3854  0.6511
752.2901  5.5578
756.4704  1.1685
770.4936  3.5024
785.8875  2.9698
802.8921  9.9
807.3546  6.6197
827.2905  1.9825
836.35  1.1341
838.7562  0.8056
845.376  9.6705
857.6432  4.2847
865.6265  7.5671
870.2974  0.7378
894.9084  6.791
914.3774  3.2326
920.8326  7.6068
924.4723  0.9444
934.9097  0.7163
939.5145  0.7688
947.5343  0.1985
949.0295  5.123
957.9208  60.7563
973.0104  5.0679
994.8401  31.4483
1033.1513  44.6669
1036.8578  11.0023
1052.7162  54.8421
1071.091  34.2325
1094.08  1.2417
1111.8948  12.0415
1128.5562  9.0425
1134.1329  5.3945
1143.3918  21.1641
1151.0561  11.5954
1158.9684  23.944
1167.1434  2.1266
1194.5441  70.5058
1207.5075  74.2051
1214.0996  22.3914
1232.6251  32.2439
1239.9166  129.3671
1240.806  8.7866
1264.3493  229.5835
1270.958  336.0359
1309.4045  234.1012
1318.3804  447.1603
1333.3222  66.9751
1337.5683  208.3866
1359.065  589.7511
1361.9021  287.9121
1366.7332  177.3311
1379.0254  89.5561
1388.0892  432.715
1406.6137  117.9994
1410.9151  87.1065
1418.0613  23.0461
1435.6383  41.8287
1444.5271  98.9956
1456.3038  69.8161
1462.1907  62.7673
1488.3126  59.7851
1494.56  60.4942
1508.6693  221.5859
1533.2019  91.9267
1558.5562  82.1245
1568.2781  771.7882
1569.9277  16.7095
1585.5141  121.0352
1595.0276  883.774
1603.4269  55.3835
1608.6466  29.1729
1614.1875  119.584
3089.437  49.0721
3090.7502  46.963
3094.9717  90.6586
3095.9882  161.5022
3099.7083  89.1968
3102.9662  154.4249
3107.6529  369.0895
3111.2161  219.779
3112.11  434.6308
3116.4926  115.9443
3118.8572  478.5602
3125.3615  23.6022
3131.9315  160.6625
3134.613  35.6576
3136.9959  382.9303
3146.4432  149.6835
