Frequencies[cm^-1]   RamanActivity[A^4/amu]
34.1368  2.4432
55.1075  0.3134
72.3205  2.2868
93.2193  2.2374
133.6348  7.7794
148.077  2.9289
167.8002  3.3855
191.5177  1.6336
204.5319  1.2785
225.3837  2.4255
254.0922  1.7934
276.6738  9.7719
288.0804  7.5412
309.6525  1.768
314.4324  19.6534
333.2819  5.6347
334.4663  0.7304
355.32  11.303
367.1606  60.9355
421.8044  0.4577
434.6782  1.122
437.2508  1.0432
464.1509  0.825
475.0837  3.2554
481.879  1.6941
514.5507  2.2859
520.398  0.5824
522.4071  2.1721
529.6734  18.8252
537.1284  1.5467
551.6235  4.1783
558.4518  6.9254
567.6297  2.8459
570.6955  10.3726
581.4827  1.9322
608.4134  3.4158
615.3791  2.1522
632.2756  1.75
649.4359  1.1003
677.8415  0.9435
686.143  0.6841
696.7873  2.0843
716.7773  2.351
734.5159  0.5744
735.979  3.2879
742.0223  0.57
747.7953  1.8433
752.7821  2.7538
761.449  0.8458
783.9182  8.2849
787.4651  2.9016
799.8981  0.9462
802.0342  3.0117
826.7234  0.391
835.099  1.2594
838.7015  7.8016
852.9736  3.936
857.3442  0.574
863.1538  1.5482
872.6413  0.5191
878.413  0.8107
894.4141  8.1397
907.986  21.5425
928.3639  53.0691
933.8703  0.8818
935.7465  0.7182
940.3003  0.6165
943.2246  0.305
948.7078  1.1029
972.5974  0.4488
979.5443  18.4142
992.073  33.9995
1033.512  57.358
1039.6507  9.5748
1072.3435  4.8781
1084.1404  11.2025
1093.4688  37.5471
1115.1375  2.6032
1129.6662  1.0336
1140.0724  8.1172
1147.0927  7.4029
1161.1744  4.2128
1168.7284  3.1424
1172.0976  3.7455
1180.4687  9.3407
1209.1064  122.656
1219.4782  9.5228
1226.2873  52.7413
1236.3194  53.0745
1247.9396  29.9358
1267.409  23.5832
1281.1381  592.8252
1305.3213  599.0697
1317.8946  41.5301
1338.3657  561.8563
1339.216  48.6858
1347.5329  61.239
1360.5124  234.0702
1369.4685  133.0071
1381.5357  131.3923
1393.4899  226.5762
1395.7292  171.4552
1400.9585  384.7286
1408.3613  33.8666
1414.679  26.4942
1426.8852  321.4001
1446.2578  122.2286
1458.967  20.6032
1464.33  118.4849
1469.1638  35.0562
1484.3525  36.3527
1501.5422  75.3029
1520.2976  93.2167
1553.3891  10.6969
1563.9917  156.2718
1568.4236  117.8628
1580.8067  93.6229
1587.2311  279.6674
1600.299  25.3297
1602.1834  307.0254
1606.4542  109.2667
1622.7965  274.2314
3087.2331  58.9792
3089.2413  15.9689
3090.0801  183.7482
3090.9325  43.7414
3094.953  73.5152
3094.9682  123.4037
3103.1556  150.8244
3107.3766  232.6726
3107.7727  415.3172
3109.0628  399.3515
3112.1247  461.5047
3114.4306  170.2626
3118.9238  513.6655
3130.3266  240.5372
3134.9527  40.6394
3147.4925  151.5848
