Frequencies[cm^-1]   RamanActivity[A^4/amu]
92.6835  0.0054
178.0807  0.0293
194.0576  0.0284
249.506  0.9056
277.7978  2.7766
332.8907  0.3296
418.9322  2.3851
430.0106  26.1858
461.478  0.5149
478.2364  4.3021
489.144  0.6661
513.9262  0.7925
538.7828  2.4671
559.6372  0.0
584.3559  24.7539
606.9603  0.1922
649.1128  30.7892
687.7545  0.0163
695.2293  0.555
734.6318  0.1614
757.2259  0.8263
764.5682  0.0515
802.5797  5.5077
804.993  0.4236
814.6502  1.3932
864.3738  0.3928
874.5864  0.2118
917.5111  1.3594
932.7433  0.0128
938.6345  0.1617
942.171  0.388
973.2184  1.1546
994.6159  2.668
1014.3284  1.3124
1028.1418  41.2591
1048.0358  0.3198
1114.8235  1.4713
1129.8893  1.5591
1154.2039  2.0E-4
1156.3166  1.3375
1160.9161  12.3116
1201.3528  8.053
1216.9515  2.4295
1219.4502  64.8926
1249.4825  0.2911
1313.8421  19.8326
1362.8852  26.146
1374.6063  7.3853
1389.1071  15.2935
1398.1372  18.2902
1415.4519  0.0208
1435.8413  9.9396
1462.3588  369.1175
1484.6374  0.6076
1500.0029  3.9032
1584.1544  0.7347
1588.7195  10.0244
1610.8728  81.2321
1623.9659  52.5284
2967.6831  233.2412
2995.6441  104.9232
3085.5805  57.9674
3089.9609  14.0853
3090.1361  105.027
3099.9577  236.8062
3099.978  55.5898
3103.1029  218.5923
3113.3678  5.9002
3113.7776  779.2151
