Frequencies[cm^-1]   RamanActivity[A^4/amu]
26.5063  1.238
32.2454  2.3305
62.7696  8.1619
64.6716  16.4414
74.2792  0.1178
107.0935  0.4898
129.6895  1.6105
150.4921  7.2038
185.8493  0.0278
195.5793  0.8651
220.5786  37.4624
247.2435  0.035
255.9307  1.5333
256.0598  1.593
316.76  0.8945
331.0427  0.029
351.0867  2.2424
374.4478  7.9593
394.706  0.4351
402.6171  0.017
417.2051  0.3282
421.5586  2.8592
446.8479  0.7625
456.0231  14.8784
463.3069  0.4397
481.2956  5.6936
497.7661  0.2739
519.7726  1.8335
527.2168  3.5343
531.9894  5.304
540.9998  6.6884
543.5217  2.3287
545.7162  2.1663
593.4537  7.6399
617.3214  3.8489
624.8557  8.8617
638.6999  0.6819
646.4616  1.4833
680.9925  0.266
704.9106  17.2798
725.1134  59.6417
728.6296  1.2318
729.3915  0.0874
740.6492  0.9654
740.6655  66.3398
757.3511  2.6868
765.1798  1.7283
768.8034  33.1196
774.1656  0.1619
781.4708  0.4998
790.2495  7.6061
794.4368  0.2049
819.8502  40.0669
829.7239  0.5216
833.0337  0.1597
838.7706  6.6757
851.2287  0.2783
855.334  1.9234
866.3451  0.1733
871.6226  48.2206
881.3549  0.6181
884.8331  0.3106
889.8004  1.1548
894.1223  0.4136
918.9295  0.4108
929.2472  0.3545
939.6508  2.0261
942.3651  3.6868
951.0223  0.3029
953.4525  0.1136
963.2284  2.4434
978.068  3.5404
1018.0169  89.245
1040.5122  84.9001
1093.4227  0.976
1102.5222  0.754
1129.6463  5.8024
1137.6491  5.7813
1143.7588  17.5774
1150.6318  58.8376
1160.7203  33.4446
1168.5483  111.1475
1182.4074  46.6534
1188.9907  961.5686
1199.9462  436.441
1212.8539  268.9581
1228.319  18.5521
1231.9712  4.2376
1254.769  106.2395
1258.5791  53.1311
1261.2844  1234.6318
1270.1194  149.0158
1284.5075  732.5339
1299.8846  158.7995
1322.8209  200.3688
1347.9332  495.8295
1361.1146  880.5989
1369.1385  536.7469
1388.5009  253.3087
1392.0976  736.7697
1401.2392  83.9405
1403.1029  608.5187
1416.3864  9740.0769
1418.236  184.6435
1431.1514  795.0792
1439.9335  1101.4214
1454.9359  164.2324
1469.7456  695.6003
1486.9716  671.9965
1500.7401  79.956
1527.8138  34.2018
1549.4769  52.6752
1553.241  35.3583
1573.585  1335.0475
1588.6068  149.4343
1596.412  77.4013
1604.6375  195.75
1612.2554  392.0853
1618.1073  1076.2426
1622.6591  882.0148
3083.8217  59.236
3084.1565  31.1342
3085.9799  117.1147
3087.8868  29.1455
3088.4695  161.7799
3089.105  7.99
3090.9278  101.6898
3093.5198  141.8935
3097.486  22.0278
3100.1242  111.6816
3104.6852  37.4934
3106.3068  229.0246
3106.4193  446.9136
3107.6209  257.4016
3108.3036  112.8166
3116.4287  280.3653
3120.7979  648.2266
3125.5054  354.347
