Frequencies[cm^-1]   RamanActivity[A^4/amu]
23.1655  1.2486
47.2134  1.24
58.8836  0.1764
67.6143  0.0272
123.9063  4.4249
149.116  2.9238
162.7269  11.0073
188.7213  0.759
194.4564  3.4666
202.9327  3.0258
257.8079  0.4565
280.2774  1.8129
281.3297  103.0027
304.6702  0.5885
324.827  11.8836
329.7428  0.3294
332.8999  13.084
388.3909  7.0353
409.5079  0.3258
423.5341  0.0779
451.9762  3.396
458.7271  0.17
479.5877  3.0307
487.3648  1.8456
498.8172  9.4022
513.6305  0.8099
523.054  0.4414
529.7052  1.2476
545.2487  0.0551
548.4416  2.9274
564.4935  6.411
577.8993  1.2691
606.9989  19.1135
612.07  1.539
613.4829  7.4191
635.5416  13.6106
640.8956  1.097
672.1031  0.1924
683.7069  9.1963
685.1487  0.0856
716.2474  0.4498
732.9729  0.6144
737.4505  0.1997
738.4609  7.2218
745.3611  0.0678
752.5992  9.9753
755.1756  0.807
794.4852  0.3022
803.8089  0.4261
815.5816  23.6106
822.4949  0.6265
824.3706  0.4955
843.7593  0.3502
852.5835  0.0625
859.1345  1.573
859.8124  1.7328
864.9843  2.6436
872.4959  1.2793
877.9659  1.2997
906.7228  31.2898
913.7991  0.1424
919.2506  0.0615
937.5601  0.0794
937.871  71.044
943.9942  0.9713
944.9798  0.6471
949.1509  0.1313
990.8108  6.5181
1035.1604  55.6447
1047.8419  50.5298
1054.3257  86.2051
1081.7759  10.252
1085.6476  10.4443
1099.793  8.2963
1123.1118  32.5975
1136.5003  14.4768
1152.4058  14.7953
1156.5017  43.0042
1163.6538  11.5475
1165.3282  64.326
1188.9416  56.6977
1196.5922  161.5237
1218.8283  280.7507
1228.9193  7.1088
1231.9287  706.6145
1253.9162  57.3615
1279.3074  37.167
1290.0846  102.7154
1308.6426  53.5674
1315.5036  100.9446
1330.8948  131.9817
1354.3236  166.0447
1360.0468  1246.8602
1367.1678  368.6943
1376.5957  998.8594
1389.032  31.5841
1396.6725  28.8888
1401.1303  84.0539
1411.5921  649.1363
1432.239  226.6713
1439.8603  67.2573
1447.2779  96.5292
1462.667  132.1299
1471.7806  27.6454
1478.906  60.0361
1497.0004  95.2643
1503.5845  702.3091
1552.4631  254.5125
1561.3773  183.1679
1571.5272  345.9672
1582.4173  802.9746
1586.2605  289.145
1592.821  753.1882
1602.969  391.3685
1606.9666  209.905
1617.5249  652.5514
3088.1086  49.5137
3090.6774  47.7466
3091.5585  43.9694
3099.1332  140.3805
3099.6925  118.969
3102.1697  171.7668
3106.4227  278.3305
3110.1509  184.4607
3112.0327  126.6516
3113.4087  28.8706
3116.5092  698.37
3117.7362  68.7957
3118.7562  331.8
3129.1911  360.9872
3131.4161  81.8573
3134.9875  319.2694
