Frequencies[cm^-1]   RamanActivity[A^4/amu]
42.0671  4.1742
51.24  2.3984
72.5838  10.6682
92.8274  1.4106
120.8941  1.9547
149.7088  2.5262
165.5269  3.1003
203.8995  1.221
222.3888  1.0481
252.9174  4.0953
276.4855  4.7503
304.8042  8.5599
313.0544  3.5957
333.2871  3.738
391.1377  9.6632
400.7703  1.9316
418.1172  0.9361
434.3517  1.9289
443.8281  6.7216
468.6132  7.0303
488.7976  1.1493
499.0222  0.302
514.293  4.7164
531.9443  2.452
542.2922  1.0501
565.6712  3.0368
578.6213  1.5858
582.7688  8.572
619.3608  1.1622
627.85  2.5366
675.5983  6.7343
676.5207  11.0239
694.7764  23.4753
702.2538  3.5383
715.664  0.2902
733.4569  0.5631
743.9123  3.9309
758.5978  16.624
762.6291  14.6476
785.992  3.9159
793.2822  2.0102
795.5844  3.7596
812.8054  100.6354
822.7566  1.8562
826.5647  16.6185
844.0325  0.7654
857.5101  0.6589
861.2667  0.9812
893.7414  0.9816
907.7524  0.7859
911.9241  2.8139
926.9984  2.3822
932.8876  1.3062
937.743  0.6819
942.8283  0.5562
951.4133  0.2846
966.9556  1.4314
978.4539  7.484
997.7143  15.2234
1023.6702  51.3274
1043.6759  41.6205
1084.1791  6.2214
1100.1731  24.3475
1119.0914  2.7432
1125.6606  2.417
1136.8679  19.3857
1141.4835  21.699
1145.8066  42.205
1148.8355  11.2362
1167.099  4.2104
1183.0503  16.2129
1197.834  52.8366
1201.9253  40.7216
1210.464  39.0117
1215.9898  30.5091
1231.3361  53.004
1242.9104  377.6142
1267.8108  48.0849
1290.2637  208.4235
1325.5053  73.9202
1351.169  117.5937
1356.3952  265.769
1363.0223  1065.1627
1377.4158  526.705
1389.4356  283.5116
1392.9481  31.1589
1409.5037  24.3439
1428.5986  71.7947
1436.8081  143.235
1452.7563  169.3381
1461.9496  486.6851
1478.1115  153.3438
1498.907  26.3518
1512.0813  35.3728
1553.9489  56.4796
1577.3751  21.499
1588.4805  219.6942
1601.6313  237.7174
1603.4529  1020.0556
1616.3567  89.3613
1620.4962  524.7974
2957.5379  398.5363
2983.4051  130.009
3084.66  91.9231
3087.9864  32.4081
3089.329  100.7294
3090.4934  86.9364
3090.6032  60.3271
3096.4467  127.559
3101.8455  123.6118
3106.2949  146.7332
3107.7625  109.1437
3107.9638  535.5422
3118.3925  351.814
3120.5166  449.8715
3130.5162  17.6538
3146.0372  97.1541
