Frequencies[cm^-1]   RamanActivity[A^4/amu]
35.5209  4.2929
59.1863  1.4977
76.0822  3.605
90.5612  1.3842
116.0899  2.6895
124.9913  4.8037
156.2093  5.1997
190.8899  3.6183
211.6524  3.9725
227.0672  0.9406
277.959  7.9959
287.3962  3.8746
297.1282  1.3153
313.65  10.002
324.1782  12.0304
353.3455  4.1303
369.7097  45.6654
381.7854  1.7739
418.9838  0.3069
434.1297  0.9083
451.5713  1.0261
471.2157  2.5445
487.0529  1.2152
504.4372  2.4877
516.4063  0.9207
532.8037  0.1806
543.6688  0.353
557.576  2.0948
576.2953  1.4611
598.9657  0.6444
607.5914  1.9126
612.3126  1.0184
617.1933  0.986
647.4654  18.5382
653.9331  11.5236
667.0997  3.8524
687.5883  7.1387
723.3862  5.1336
724.8472  3.005
738.9184  2.5424
744.1856  2.6285
748.5353  0.6477
754.819  0.4763
761.4358  0.7019
785.6453  1.6718
790.3667  1.4458
822.6011  1.7935
833.5574  22.1994
839.1388  4.0248
850.3817  1.5049
854.6484  11.3873
864.3174  2.895
874.5132  0.5416
878.9673  2.1363
887.1513  1.7965
923.068  3.1759
929.6688  2.0023
938.2734  5.8796
941.9129  0.5923
949.937  0.1561
952.4464  0.6001
959.217  3.1958
975.3951  5.348
998.8358  26.9149
1028.3427  99.1558
1042.2559  40.0777
1051.2417  28.9092
1054.7326  22.6245
1074.7685  5.0534
1100.3927  27.6537
1114.8741  18.1791
1125.1412  2.0263
1134.7378  7.3509
1148.4894  2.5893
1152.812  3.5023
1157.6034  29.3795
1174.6326  16.3373
1194.5659  14.9342
1200.0273  92.2563
1229.9399  26.5611
1243.6412  5.1719
1255.7994  25.9051
1269.5185  321.1806
1273.026  58.4941
1302.7906  410.2603
1319.7184  69.1728
1330.6216  45.1051
1346.558  875.7381
1348.5994  32.2416
1360.6902  76.9883
1369.2105  16.5591
1374.4926  386.3959
1391.7159  43.3831
1407.5288  464.6816
1422.025  55.0735
1439.3378  10.5876
1456.2773  112.2959
1461.3973  17.7012
1467.9082  53.15
1478.3862  8.7009
1499.3274  59.5798
1527.4474  54.1548
1558.6819  168.4475
1563.6226  95.0107
1572.6511  137.1565
1585.4493  275.7722
1588.8779  233.6971
1598.731  124.6506
1602.3216  207.3586
1609.9489  23.6638
3090.7377  45.3173
3099.1402  30.1015
3099.2733  125.4247
3102.8676  144.2863
3103.2157  173.4423
3109.8609  134.1845
3112.8303  206.8446
3115.0739  136.0361
3118.5741  440.5588
3122.5164  31.594
3125.3994  70.3006
3129.7643  279.813
3131.8156  51.6234
3133.2423  71.8317
3135.8561  497.2547
3143.407  194.1741
