Frequencies[cm^-1]   RamanActivity[A^4/amu]
34.6761  2.7458
46.7264  4.4061
76.2805  10.7436
99.7835  1.4275
113.6636  2.2255
156.5671  1.0444
178.7035  0.8362
199.9489  5.2371
205.6662  5.2688
228.7232  1.1737
242.0058  33.993
270.5729  18.9654
302.9014  11.2762
334.1339  10.0641
365.4631  3.1085
395.1831  2.8523
402.0064  4.5162
421.8357  4.4343
442.4812  10.1878
456.9071  12.2712
474.5266  3.1009
476.8223  5.6773
497.6447  2.4716
499.7729  3.2929
505.953  1.7306
516.231  5.0226
523.7076  5.835
530.6421  5.799
544.0503  4.3331
563.2869  3.6699
579.0999  9.0463
591.08  29.333
627.6132  3.0636
633.4136  0.6668
672.2077  0.8004
674.8715  1.6643
693.7578  1.4309
703.0627  5.5677
729.8039  13.5701
731.9563  1.4998
738.3859  4.0863
741.5495  3.2724
766.574  35.7265
781.8493  2.5774
783.4585  1.8442
797.5323  2.4534
801.997  0.5112
808.922  4.2472
822.1805  2.825
825.0123  0.9522
843.4789  4.9583
844.2487  1.7103
859.8612  2.1995
875.552  1.3572
889.4641  0.6966
896.7709  3.5286
921.0692  3.2156
932.0637  1.6856
937.0294  0.7781
939.4242  0.0824
943.7377  1.0512
946.5183  1.9478
967.4436  1.7959
977.2969  7.718
1005.7727  28.2573
1019.5737  26.1143
1044.4347  40.4047
1070.0578  35.7453
1102.7013  5.5303
1110.1779  21.9257
1131.4325  9.4937
1140.5383  13.2796
1143.5528  6.1528
1148.1431  14.789
1153.3196  8.5268
1170.1542  9.1209
1194.7253  8.1883
1202.6656  15.2779
1212.2829  5.4401
1216.7124  35.3338
1231.9031  77.3411
1240.3049  40.78
1248.0765  1191.9407
1270.0843  542.8795
1309.5357  266.0843
1325.0259  11.3537
1346.1834  39.9885
1354.749  1725.0049
1365.5724  163.5579
1370.4862  1047.7964
1388.5149  146.029
1392.5337  866.444
1404.9928  299.2998
1406.6264  482.6282
1414.0606  52.5683
1426.8457  7.4616
1443.9343  183.4389
1455.3043  19.6164
1481.8033  22.6703
1487.1522  342.8085
1497.5322  84.4759
1519.2968  8.1021
1543.637  55.3929
1569.6201  110.7797
1581.3175  410.6312
1585.6785  238.1912
1593.9127  121.703
1601.4345  300.3363
1612.0489  650.8814
1618.4948  169.4514
3087.695  39.4562
3089.2021  25.6232
3091.0604  105.3233
3091.2339  52.689
3093.6179  111.9176
3095.9729  159.1198
3098.9389  227.8415
3102.4363  152.8115
3106.0208  196.1341
3108.0157  416.1356
3116.5032  650.79
3118.5954  463.8508
3122.6056  16.1997
3126.2185  17.9023
3134.8993  229.7856
3142.382  164.3698
