Frequencies[cm^-1]   RamanActivity[A^4/amu]
32.7661  0.4401
37.9758  0.3852
81.1085  8.7907
83.4177  8.1445
102.9858  0.1731
146.5947  0.1052
153.0313  0.7168
184.6158  0.0054
195.2357  7.6069
234.2179  5.3266
237.7117  0.0277
249.1312  0.6593
252.1567  0.8147
310.0623  2.0113
356.8269  8.7827
367.3619  0.3149
400.8582  48.2166
404.9021  1.0397
420.7491  0.4492
421.1857  18.5476
434.6345  0.2887
435.0268  27.8738
474.4668  2.1778
488.6476  0.1801
493.6108  2.2761
499.5937  2.5363
515.5384  13.0181
524.0278  1.0295
542.6854  0.8054
550.9539  3.8624
561.8578  3.3175
580.48  0.7638
581.9565  12.9452
601.7972  3.0676
603.5975  9.0213
630.6032  35.9229
676.3971  0.4966
677.6832  88.1713
688.7992  0.6499
710.7732  114.2733
724.4466  101.5253
728.6864  0.368
735.8582  0.3249
740.1355  0.0991
752.2422  5.9085
757.4535  0.2224
773.5632  3.3419
776.1591  0.3309
792.3155  0.3901
800.4322  1.286
813.1618  2.6797
827.9066  1.1187
838.7091  1.3972
851.4813  1.1937
854.3398  76.7567
859.2005  0.1706
866.2268  3.2274
874.1173  1.5443
880.7713  18.8085
889.6301  2.163
919.0607  0.0118
919.2413  0.9074
935.6151  25.4868
936.5593  0.6083
938.0754  0.064
946.4819  1.5281
950.6414  0.0551
972.7232  8.407
1010.1029  84.2697
1036.9979  54.929
1052.4952  13.8837
1082.4285  38.5876
1092.8955  135.137
1098.0086  47.3441
1122.2709  316.408
1132.4838  30.4968
1139.7462  14.963
1150.2061  35.8791
1162.0867  206.6159
1171.4384  505.9334
1189.6291  18.4577
1209.6591  187.7711
1213.0814  158.7733
1215.3912  6.8886
1220.1631  98.6832
1239.2284  148.1091
1243.4905  840.0496
1248.857  702.0342
1279.7156  23.835
1309.2961  102.8932
1341.5833  48.7685
1351.5646  61.9351
1357.2164  898.3468
1370.1748  672.6242
1381.0127  1883.1035
1395.4989  829.8329
1407.0299  176.4396
1411.9184  1353.3795
1421.7636  138.5143
1427.4711  869.2229
1429.2345  154.9813
1437.7629  858.4852
1455.5159  90.1236
1476.6653  1.8768
1490.822  556.996
1501.3148  267.649
1512.924  14.4231
1542.5592  1156.6972
1563.6524  499.2727
1575.2199  852.4644
1592.0002  438.1101
1601.9735  722.7201
1603.4199  670.7862
1605.2725  49.4799
1618.7912  750.9758
1628.0069  2694.9576
3086.892  26.8279
3087.7306  60.0142
3088.938  22.1835
3090.3989  88.8833
3090.6869  120.2302
3091.3957  52.7998
3091.5167  55.4009
3098.8815  188.7535
3100.7875  146.0666
3105.3751  398.3204
3105.7108  315.7213
3107.7456  365.1928
3110.4764  99.4908
3116.2192  613.4532
3117.7681  305.073
3126.9014  277.215
