Frequencies[cm^-1]   RamanActivity[A^4/amu]
18.6446  0.0
37.8646  0.0
62.964  9.3801
71.6695  0.0
77.3817  0.2957
108.4695  0.0
131.6166  29.1037
135.1814  0.0
177.2787  5.3874
207.0777  0.0398
227.8332  21.9368
247.0893  0.0
264.3725  0.0
265.493  0.0
296.157  0.9909
340.5082  0.7151
362.6204  0.0
377.2016  12.9211
382.1993  0.0
407.7207  4.7939
411.4306  0.22
411.8068  0.0
417.8802  0.0
459.5415  0.0
460.1548  0.3223
479.1005  3.1726
517.1626  0.0
518.6741  0.0
527.695  15.9698
529.2754  0.0
535.3636  1.1466
561.9735  8.7992
565.626  12.5937
605.4717  0.0
617.0261  14.3081
622.7399  0.0
626.1478  0.0
655.0294  5.3872
659.0453  0.0
679.6942  0.9088
727.6495  2.4746
728.0154  0.0
733.7618  139.5124
744.3225  0.0
752.0761  0.0
755.4363  4.5464
765.4342  0.4297
771.2114  0.0
776.4828  124.6495
785.6932  0.0
789.5268  0.6506
792.1818  0.0
829.012  0.0
830.4432  0.3488
835.9181  22.3474
837.2294  0.0
856.3325  0.0
865.9343  0.2334
872.1928  0.4861
876.1784  0.0
881.5272  0.0
883.3562  9.1397
883.9748  2.3219
896.1392  0.0
929.3555  1.5835
929.6608  0.0
932.488  7.0624
938.9772  0.0
939.166  6.258
953.4699  0.3257
953.4738  0.0
993.9394  0.0
1016.4468  0.0208
1016.4734  232.1867
1089.5392  0.79
1111.6127  0.0
1130.1115  0.0
1130.9947  4.1713
1143.4165  0.0
1144.3621  8.2927
1165.7638  0.0
1168.1306  441.2163
1180.2728  106.9673
1184.9391  0.0
1208.5  248.5396
1209.5798  0.0
1214.8287  0.0
1242.3372  30.6372
1254.3903  38.9185
1258.6812  0.0
1266.1785  140.0573
1267.5925  0.0
1295.4019  4736.7089
1322.0625  0.0
1323.723  1310.1987
1345.2353  0.0
1358.571  0.0
1372.3612  1095.2418
1390.5036  0.0
1392.1836  243.7999
1392.9701  0.0
1401.2095  3526.9568
1418.6028  0.0
1422.3734  9586.3706
1432.9872  0.0
1441.4034  0.0
1456.8833  43.85
1468.146  233.7544
1477.6669  0.0
1506.6344  0.0
1516.176  454.9977
1551.6459  0.0
1552.1809  52.5646
1577.7301  2001.6447
1589.54  0.0
1595.579  519.3616
1608.8945  0.0
1611.0385  1082.78
1619.4282  0.0
1622.3201  513.6445
3083.9729  0.0
3084.0208  145.8872
3087.6109  4.0E-4
3087.7163  102.2555
3089.0735  0.0
3089.0809  8.032
3093.4735  1.0E-4
3093.4976  265.2993
3097.768  0.0
3098.7487  61.871
3105.9034  284.3461
3106.0252  0.0023
3107.5049  1.0E-4
3107.6785  449.6155
3108.2825  1.0E-4
3109.6174  258.6418
3120.6318  0.0019
3120.6961  1441.7333
