Frequencies[cm^-1]   RamanActivity[A^4/amu]
120.8257  0.3308
140.4806  0.0373
223.1611  0.1196
265.9497  0.5628
334.7356  0.1206
397.4666  0.0646
446.8808  12.942
454.4338  17.3836
522.4311  0.2248
536.6018  0.3491
562.5917  4.7124
648.56  1.5491
668.4698  77.4236
670.8117  0.0543
718.5612  1.941
742.0033  2.4596
762.4365  0.0252
803.4986  3.8396
813.6581  0.3847
816.8419  32.2979
834.6603  9.3301
853.2315  0.0935
880.0835  0.2461
881.8991  7.8397
926.1017  2.1686
939.4514  7.8481
961.2397  84.0989
972.3174  22.9411
1024.1939  66.4478
1062.4942  0.0137
1074.7235  34.4103
1106.4947  10.3051
1167.3386  4.0643
1202.3752  360.2282
1241.6009  29.1436
1249.1135  8.091
1295.6675  2.4026
1307.6238  152.3666
1350.103  82.8166
1359.1088  40.0782
1446.2223  3.2401
1496.0101  591.665
1536.8292  29.6772
1552.5587  175.3964
1592.2574  607.3075
1639.0279  24.8904
3091.5921  70.677
3105.7632  223.631
3132.0462  26.4053
3133.9882  124.266
3145.0927  209.2869
3145.7983  96.6322
3165.4668  5.9098
3165.7525  577.0956
