Frequencies[cm^-1]   RamanActivity[A^4/amu]
32.0874  7.7084
43.0252  2.7121
59.0928  4.0871
64.4947  14.3933
81.9394  3.5313
110.3679  1.3886
124.3243  4.2614
152.0228  3.5718
171.7077  3.9908
206.1208  1.4917
232.3083  6.7587
238.8161  1.6328
249.7206  4.0326
278.3163  1.6036
306.0984  26.0459
314.0578  8.6817
340.9772  13.6195
343.7605  6.8847
391.6251  4.0418
403.0959  1.9207
419.4498  7.4258
445.2162  5.2071
452.4348  3.2202
461.4743  2.5671
472.2888  6.7794
475.7544  1.9214
496.2324  1.7613
530.3462  2.9829
534.7587  5.2021
536.9778  4.4238
550.9678  0.584
564.0209  13.3577
575.2751  3.4739
598.0235  4.1311
614.0846  1.5137
619.5243  1.5097
632.835  1.3377
643.1123  2.3209
665.7894  1.4268
702.5265  36.29
706.0529  17.7831
726.0594  3.1293
730.1832  2.2674
738.3365  1.209
749.3244  20.0909
750.5106  1.7347
754.759  6.8083
766.8611  5.8639
771.5528  38.0577
782.9719  2.4806
798.8402  62.4614
800.9408  11.6136
829.7499  1.2313
833.2015  0.4401
846.4836  5.1849
850.9517  2.194
872.0752  1.6137
875.0927  0.7676
881.6757  1.4662
887.4562  0.5116
907.451  0.5542
919.3948  1.8098
921.5673  2.5292
930.7362  2.9056
932.1433  1.3385
935.4958  4.9803
944.3653  1.1504
950.1231  0.6224
953.8792  0.1766
954.6526  0.2598
983.6449  65.6053
1013.3398  68.6973
1016.2913  65.888
1040.3994  34.1679
1050.7897  61.9519
1100.0799  15.0218
1120.6003  3.473
1126.5565  1.6417
1137.4524  32.5241
1143.2117  9.8017
1145.0778  10.1427
1154.7571  9.7642
1166.2913  49.7988
1186.4396  47.7538
1189.3469  64.2587
1198.3487  71.7244
1222.3523  14.9622
1234.5066  15.0481
1251.9359  195.9079
1259.7334  94.2977
1270.2718  36.511
1274.2286  41.3122
1291.3935  197.1059
1317.1515  18.4525
1324.9938  21.4567
1341.0429  289.0574
1349.1187  609.3876
1367.7067  184.5311
1373.1787  178.0847
1379.9399  2055.7143
1395.9535  946.5305
1398.1436  875.093
1413.9118  194.9413
1422.8503  686.2053
1427.8072  286.4623
1437.7855  25.1571
1460.9182  59.7635
1463.7071  98.7972
1473.7682  246.0934
1498.1278  346.7576
1519.3386  210.2761
1544.8389  11.0642
1552.27  34.0673
1560.7581  365.6858
1579.6279  197.176
1584.543  135.2171
1597.5167  526.8462
1606.3325  91.8892
1617.3682  127.9933
1618.4724  70.1797
3084.5862  84.9695
3088.9335  4.3913
3089.2447  6.7603
3093.2373  98.6128
3093.6839  114.5288
3097.2975  159.5491
3099.4852  96.3167
3107.0398  145.6547
3107.6787  86.2406
3107.7523  208.9903
3114.2095  224.2725
3116.5115  18.2408
3120.4766  225.1005
3120.5269  814.6085
3125.5296  72.5938
3128.8838  22.8972
3129.3112  274.8254
3139.1908  337.8839
