Frequencies[cm^-1]   RamanActivity[A^4/amu]
34.8499  0.5455
53.4827  2.2058
93.0041  1.1528
94.7813  4.3595
108.9683  4.8602
144.4803  2.3313
174.6433  1.7687
198.6122  1.5448
227.1371  0.3151
235.4585  6.5702
242.4749  11.5429
286.7579  1.2155
316.9964  1.1121
329.2958  19.7885
377.0591  9.5424
381.4336  2.0031
410.8298  0.6211
412.8521  3.2245
448.4341  8.7354
466.0401  0.6388
492.153  1.2914
492.6208  1.0798
498.2854  0.2288
520.5997  6.0146
535.1854  20.3442
545.7835  1.638
565.3791  0.0398
585.269  2.1634
592.6989  0.0151
607.8433  4.6952
626.3444  3.8026
647.4494  4.1469
663.0242  1.1584
679.5452  2.7051
700.2061  55.9209
708.6435  0.6685
732.6585  0.4728
740.01  1.2056
744.6834  4.0068
760.093  3.4144
783.921  3.9825
786.7056  0.9834
794.4236  3.4425
804.0316  0.3874
817.9173  27.3155
825.6356  4.8573
846.6053  6.2424
857.256  0.2109
858.9884  0.4445
867.4831  11.559
894.6388  4.6247
927.6526  0.9466
931.3041  1.6104
939.005  2.5802
940.7952  3.8759
947.8186  0.1153
951.5629  0.0651
952.2746  0.6946
965.7411  21.3814
979.2515  1.4525
982.0213  2.3209
1036.3182  48.9361
1037.6167  0.6608
1058.6055  88.4447
1083.1607  2.9809
1097.4979  0.9021
1115.2678  17.841
1128.1191  2.622
1143.4285  10.898
1143.5663  5.5973
1151.4947  6.849
1151.712  47.3042
1161.3193  0.8328
1201.1971  0.1846
1204.9886  92.6313
1226.1452  0.2758
1229.052  195.6745
1237.3712  82.2989
1238.1364  6.5477
1264.2725  11.688
1292.7882  0.8073
1318.8154  42.1385
1337.7811  22.3896
1353.0965  1651.8055
1361.0782  10.0127
1367.7667  95.6914
1381.9059  1207.1404
1386.2642  42.9368
1416.3143  670.2672
1419.0543  104.395
1422.9365  13.9858
1433.1325  15.6536
1452.8146  15.4462
1477.5199  414.1591
1502.3131  86.0888
1505.8383  62.3649
1520.0542  7.7395
1555.1767  139.3782
1555.1942  72.0816
1592.6121  134.2591
1592.7762  151.2596
1597.8061  35.9675
1603.8728  206.595
1612.8039  10.3106
3090.8567  28.194
3090.915  62.2626
3096.2866  116.0776
3097.562  193.9143
3100.5082  54.3414
3102.7169  54.5768
3102.7386  332.2238
3115.8334  247.0659
3119.0772  7.7206
3119.273  1012.0629
3128.4417  14.3107
3137.1184  28.509
3138.3453  18.2609
3140.7595  189.0853
3150.9727  2.8093
3152.2949  277.8991
