Frequencies[cm^-1]   RamanActivity[A^4/amu]
14.7173  0.0
40.9495  7.6125
41.653  0.0
55.1502  0.0
80.0226  0.0
86.2845  0.0407
124.283  3.273
130.7938  3.7532
134.375  0.0
169.9527  53.0767
187.9045  0.0184
190.9957  0.0
201.1642  0.0
248.2359  0.0
255.9699  1.968
277.6507  10.4851
315.2905  0.0319
318.4744  0.0
330.2135  0.0
352.0555  0.0
363.2654  0.4733
383.4795  0.0
416.3225  84.9949
447.3732  0.0
447.5385  0.0
449.4535  0.2904
452.7933  0.0
454.799  0.5882
457.8857  0.0
458.4816  0.1609
468.5295  514.7387
470.867  43.5722
471.8992  0.0
518.6792  0.0
519.547  0.0341
525.9756  0.0
570.8998  0.0
591.868  12.1533
609.8922  12.8204
619.4657  0.0
624.5219  0.0
624.8116  0.0447
668.521  0.014
691.4149  0.0
701.8034  0.0
720.9236  1.4707
721.7732  0.0
724.4849  0.1448
729.2967  10.1193
734.9019  0.0
738.4939  0.0
744.9084  0.0
745.3915  2270.5505
746.6863  0.3678
754.2501  0.0
754.6867  13.0449
777.5728  0.1857
784.4123  2.4831
796.0824  33.4897
809.3395  0.0
810.4882  0.0
814.3607  0.7692
822.9444  0.1034
824.0936  0.0
834.2473  0.0
839.8069  0.604
840.6899  0.385
850.3648  0.0
858.3919  0.0
865.7597  0.0
873.7864  0.3486
880.4012  5.2276
885.2152  0.0
885.5676  2.9103
890.1358  1.0791
897.5608  0.0
903.5381  0.0
905.4637  5.7623
934.2365  6.2997
934.2662  2.0E-4
953.1219  0.007
953.1221  1.7526
1000.5485  1.0E-4
1000.9077  532.0514
1119.2799  0.0
1119.6455  0.0
1119.8768  2.538
1143.9536  407.2284
1147.4767  0.0
1152.9225  4693.4551
1157.2236  1949.4562
1162.0878  0.0
1168.3224  30.1698
1176.8693  0.0
1179.6553  0.0
1196.5503  57.6072
1213.822  2.7815
1226.3935  0.0
1247.9655  0.0
1253.9197  0.0
1253.9741  0.1289
1261.7711  0.8403
1262.4853  0.0
1272.8292  27.0884
1280.575  41.425
1290.071  0.0
1304.2093  0.0
1326.7401  0.0
1340.3138  0.0
1356.7357  56.4655
1379.7352  15722.1808
1384.0129  0.0
1390.1906  54.4085
1392.5917  0.0
1393.142  765.3847
1396.593  0.0
1397.8083  1362.729
1399.886  0.0
1433.5148  3693.5911
1436.3268  26.5306
1443.3948  0.0
1473.406  851.4963
1488.8407  11574.494
1501.4829  0.0
1506.0606  0.0
1514.7779  129.6612
1515.6653  0.0
1521.6454  23429.1194
1534.402  1284.1534
1535.3604  0.0
1560.95  4.4423
1582.9246  0.0
1591.3461  0.0
1604.9592  87.2912
1620.6442  34.1276
1622.9637  0.0
3083.8727  17.4118
3083.9304  0.0
3084.8539  13.1827
3085.7112  0.0
3085.8205  0.0029
3085.8291  43.0114
3086.8328  0.0
3087.0631  34.5256
3088.0797  77.4126
3088.356  0.0
3089.6503  0.0
3089.7766  0.0172
3089.7829  2.3617
3091.5165  711.9758
3094.2145  0.0
3094.3127  473.5235
3108.4293  684.585
3108.4333  0.1216
3120.8109  0.0897
3120.8684  1962.9723
