Frequencies[cm^-1]   RamanActivity[A^4/amu]
27.1811  0.284
42.7438  0.2824
72.9978  0.672
86.6504  4.3354
117.7039  0.5907
127.1133  0.0995
161.9577  0.488
189.1253  1.1797
202.0998  72.7429
228.8759  3.0659
246.774  0.3898
258.7432  55.7046
297.4401  0.3685
336.8379  0.8882
342.5145  1.3537
375.8192  2.904
392.6478  2.9119
419.272  0.2469
419.8604  8.1567
446.439  6.3964
448.0855  1.3145
489.0677  0.6442
490.8699  3.2544
506.5007  1.5492
513.0776  0.4334
532.9579  0.4063
533.1815  8.6932
538.2066  0.2933
548.6446  7.9568
548.7042  3.1393
559.8634  13.5072
606.2898  11.3846
629.6957  3.9753
639.9976  1.6441
646.6398  0.0559
663.3341  1.141
677.3216  5.101
693.2633  0.6412
728.9671  0.4027
730.9559  0.8923
744.5581  0.2634
756.891  30.148
764.8081  0.6911
781.161  2.6594
787.7304  0.1037
790.6661  1.1458
808.4903  0.3076
811.3157  45.581
831.0087  1.0474
833.5575  0.0502
844.632  22.4401
850.9531  0.63
856.3766  4.0547
865.779  4.8628
872.7846  2.2196
882.6919  2.2668
896.1743  2.2273
916.5028  2.8428
918.2288  0.2822
922.4871  0.0705
931.2968  0.4959
941.5177  1.8215
950.7719  0.2274
951.6452  0.0749
1029.0939  90.6805
1032.9578  48.0975
1037.9309  43.8805
1054.1605  37.8563
1095.0529  7.252
1111.4561  15.9088
1131.3452  2.9161
1138.6796  2.4643
1145.2319  1.4896
1152.2937  18.6779
1156.1354  16.9407
1166.1263  370.9265
1188.9844  60.8156
1210.5374  11.1045
1216.6345  337.1938
1226.6095  3.5748
1236.0453  176.4249
1250.6866  440.3784
1269.0978  302.5348
1280.7689  135.303
1309.3612  6.5578
1321.6851  1047.1266
1341.1541  55.2208
1365.2571  3211.611
1370.216  508.1925
1370.7635  35.1442
1380.1161  862.7093
1400.0851  1186.99
1403.4179  945.5696
1416.2258  1055.4472
1422.9363  33.8375
1430.7291  581.9
1448.3599  82.143
1462.2006  50.4815
1464.8544  349.4511
1502.8478  81.4976
1505.7492  545.9422
1521.8871  125.307
1556.6843  114.5639
1562.7672  399.3144
1585.3499  18.2129
1592.4296  554.5228
1595.7202  1503.3038
1604.5409  514.2593
1608.8808  2.3844
1619.187  653.2352
3085.3685  66.7447
3088.235  61.9533
3090.7851  28.1199
3091.6111  91.3385
3094.6138  174.6702
3101.7752  216.5374
3102.1489  175.3585
3106.4445  222.9164
3111.1567  110.9536
3112.1114  114.2869
3117.494  329.8934
3118.4486  345.7565
3125.0847  260.8503
3129.0902  372.4355
3129.9231  86.4558
3137.9714  276.5428
