Frequencies[cm^-1]   RamanActivity[A^4/amu]
31.3019  0.0
47.7554  0.0
80.9164  4.6574
109.8303  2.9367
147.0907  0.0
147.8162  0.0
170.1031  0.0
194.1076  0.0
194.3134  0.8141
231.0856  2.0277
241.007  140.8613
254.7406  0.0
264.331  12.391
272.8985  0.7396
318.1322  0.0
356.6486  0.7998
360.2201  0.0
371.2213  0.0
379.6998  0.3468
380.1316  260.7062
426.1366  0.0
448.8456  3.9765
452.6708  0.0
480.979  0.0
486.3254  0.3135
491.7776  0.6142
502.8172  0.0
503.969  0.0
505.7963  7.5249
516.5431  0.0
518.8517  1.233
520.3471  98.8605
530.0889  0.0
540.114  5.913
542.9563  0.0
575.5529  0.0
580.4287  0.0
588.2762  90.2564
595.9984  2.0192
629.4253  18.9076
663.06  0.0
669.7262  0.6912
683.0837  0.4928
684.8507  0.0
705.2451  0.0
706.783  31.3966
724.0357  0.0
728.9281  0.0
737.1925  0.3454
740.8591  7.212
754.9943  0.0
755.3813  0.0
783.1754  15.1929
784.575  1.833
788.545  0.0
803.1128  0.5408
813.0463  0.0
818.8321  1.0878
823.9673  0.0
832.8291  0.0
852.355  0.2503
853.1566  0.0
858.7686  1.8491
867.8236  6.5324
875.5418  0.0
879.0498  0.0
885.36  23.4914
885.6929  5.6265
939.5493  1.3728
939.5759  0.0025
945.5908  5.0E-4
945.6604  3.1821
949.0945  190.6132
961.5366  0.0
980.7403  0.0
984.2594  0.0
1031.7441  112.3334
1067.4612  1.0E-4
1067.7788  81.8048
1079.358  23.904
1079.3876  0.0
1130.9688  423.5883
1134.85  0.0
1147.9349  0.0
1157.9975  542.1386
1163.0631  2156.308
1165.9124  1.0E-4
1174.9597  0.0
1179.5688  150.4054
1212.9279  1.0E-4
1213.9852  211.5944
1234.5878  0.0
1235.9638  239.6753
1263.0553  2.9476
1266.4612  0.0
1290.9388  216.348
1312.8695  0.0
1326.7811  171.7696
1337.9545  0.0
1355.1797  0.0134
1355.4279  3121.6598
1369.5275  198.1716
1371.6696  0.0
1387.046  274.9376
1391.0343  1.0E-4
1398.1333  805.5535
1403.6811  0.0
1407.1504  283.9698
1422.8433  148.2104
1423.314  0.0012
1438.7778  35.0879
1445.2187  0.0
1448.4666  659.0209
1448.714  1.0E-4
1465.9408  0.0
1472.3563  248.8064
1483.8246  0.0
1518.5467  0.0
1540.6574  391.5177
1552.3594  1382.0278
1560.715  1309.8292
1565.9332  1.0E-4
1570.5971  10504.385
1575.5603  0.0
1592.1246  5608.3584
1594.9412  0.0
1618.2222  490.871
1618.3573  0.0098
3086.574  0.0
3086.6674  52.2884
3087.9595  57.9766
3087.9748  0.0137
3088.6841  82.5284
3088.7906  2.0E-4
3090.6103  0.0
3091.1209  531.5779
3092.5286  0.0111
3092.583  224.9576
3100.3936  0.0268
3100.4102  545.856
3106.5315  0.0029
3106.6149  876.4157
3116.7042  0.244
3116.8158  2061.6547
