Frequencies[cm^-1]   RamanActivity[A^4/amu]
45.8318  10.4977
72.2017  3.6514
84.3707  6.2946
94.7599  13.1423
102.0333  9.2632
129.1673  0.7614
175.8051  4.1804
196.0303  9.0474
229.9266  3.1236
231.6223  8.9214
275.5862  15.7416
290.2862  1.7118
294.6709  1.2067
312.1499  2.9172
321.707  26.0686
346.2955  8.3181
382.1044  26.9397
396.5777  112.8486
407.7728  7.3744
428.5111  23.9583
458.8499  23.4747
478.567  0.2747
492.3493  5.4465
495.7701  9.7143
505.2942  4.0688
525.6978  8.2751
536.0018  5.5964
543.2194  3.9211
566.1994  8.5302
587.998  0.8328
615.5426  1.2598
622.1581  3.6417
623.1427  0.6686
629.1376  19.2457
646.9427  1.2881
650.8683  0.042
654.4555  11.069
726.9137  2.2648
728.8813  0.2689
734.4571  2.2064
737.0611  16.7868
743.7256  0.8127
758.3232  0.1933
761.1797  9.1228
772.4676  2.6731
787.2367  2.5055
824.8097  17.3153
830.6162  0.1856
832.4079  14.3446
840.2871  11.1234
859.4539  0.4145
864.5717  1.8635
878.8822  2.7548
881.262  2.5244
885.0842  26.9111
893.0609  17.6805
903.561  0.3759
934.9466  9.0207
935.8669  1.4677
940.412  3.3924
942.2584  0.1393
944.4415  13.0129
956.3071  5.6075
960.9896  3.7232
998.735  152.1354
1023.9047  65.0331
1024.2617  23.7019
1061.1268  128.6322
1071.6285  3.2423
1083.3591  21.5333
1104.8309  0.6995
1140.5344  9.2578
1141.117  34.3439
1145.2932  30.5696
1149.7558  7.0504
1166.1164  146.5944
1166.8427  116.0393
1172.7671  33.5536
1193.4343  10.5659
1237.4652  323.8787
1240.7976  26.166
1257.1132  18.8593
1261.4135  497.1607
1291.4917  146.8418
1297.6585  16.6898
1323.5002  702.0312
1331.2881  970.6723
1345.4191  118.3519
1366.1802  160.7281
1366.5129  756.3131
1371.1465  37.1375
1376.4811  102.1673
1393.7749  160.2864
1393.8615  590.8447
1416.4488  209.0206
1424.502  23.489
1441.7278  5.2935
1444.9282  166.1031
1468.9382  47.4223
1478.2468  21.7684
1498.2061  729.685
1529.8401  57.961
1534.9884  2417.5846
1552.42  34.702
1561.3424  88.9619
1563.2364  107.1359
1589.6382  75.9208
1597.9036  644.121
1611.4352  30.0174
1613.2267  16.2919
3089.368  2.0922
3089.4312  87.3327
3092.0314  20.5603
3092.085  249.9588
3095.112  33.3528
3095.7214  197.0196
3104.155  145.1417
3104.286  189.091
3106.9855  110.186
3110.8779  365.6896
3118.3184  246.4764
3118.5549  592.4589
3120.5308  169.9914
3124.4864  546.4318
3139.2468  25.28
3139.6608  111.2103
