Frequencies[cm^-1]   RamanActivity[A^4/amu]
28.9441  5.4297
38.7119  1.2388
55.9206  9.4803
79.4319  5.4536
83.9212  1.8764
102.8454  2.8419
127.1022  5.3548
155.9558  1.681
168.4094  3.1087
213.9095  3.3441
216.5743  8.7467
229.149  4.1007
248.0016  7.4401
271.097  2.5672
298.9597  3.0449
321.6235  13.2965
327.0381  7.3065
369.1918  5.8675
391.9593  3.1159
409.7547  5.0175
427.6438  3.6521
439.5506  0.2207
446.8502  0.4718
460.235  0.5052
479.9092  4.1821
494.8589  7.7794
497.5405  13.6496
519.6448  0.1703
533.6628  2.1021
541.2014  2.8203
547.6328  1.1576
558.8801  10.6702
579.8628  14.5026
584.2073  7.7387
602.9431  0.5865
619.2822  1.9865
638.4362  1.669
647.3916  1.2265
664.9061  38.4334
697.5492  7.4739
699.4105  15.925
716.8342  0.5325
730.8049  3.5838
733.5218  7.1046
746.2151  6.7557
747.0363  49.6032
759.949  6.1175
765.0815  0.4815
787.2919  5.6974
791.0963  57.8111
809.8487  6.9216
810.6586  4.8519
823.7266  3.9864
831.6076  3.9895
847.5502  13.4103
853.7585  1.0838
860.7435  2.7574
865.8549  1.696
868.0127  3.4751
882.5703  0.5441
910.4734  2.5435
915.4726  1.8364
927.4452  0.5637
930.0407  0.384
931.9226  1.5456
948.4995  1.794
952.6379  0.1222
953.5661  0.097
972.6769  13.9559
977.9838  0.8418
992.3879  21.0226
1017.0724  87.1026
1036.506  47.538
1047.5997  30.2069
1058.0329  34.2028
1086.9682  5.364
1111.1233  3.4398
1126.9172  1.0213
1139.1991  6.6048
1144.7352  4.8301
1149.9843  14.8702
1153.6382  6.1776
1160.1408  70.3164
1193.9572  94.3041
1202.9188  103.0451
1212.0969  149.2954
1219.4112  43.6222
1223.9229  100.9246
1238.1347  41.8039
1247.8584  25.8553
1267.6331  4.5668
1274.4155  444.0617
1295.766  44.2286
1305.5917  121.3877
1320.8049  87.1898
1342.4422  1776.0686
1349.2216  842.8447
1360.5715  1074.0672
1368.7711  783.6897
1377.6087  667.1571
1396.8847  355.2331
1402.769  59.6446
1415.6233  141.7214
1423.4515  1651.0893
1434.9507  511.1441
1436.6901  11.709
1457.5068  487.8917
1473.5887  18.8114
1481.6259  48.5016
1495.9398  160.6258
1521.393  286.6071
1548.6259  89.6036
1557.4458  140.8685
1561.6956  33.6411
1580.6091  463.94
1589.773  543.1229
1595.4864  286.3959
1602.5051  89.6689
1608.7462  192.5702
1618.8587  281.3655
3088.8588  0.4186
3090.7191  22.704
3093.0238  102.4927
3094.121  148.6635
3099.285  79.4592
3101.6697  189.271
3105.7467  63.258
3107.6376  169.5378
3109.6303  38.1016
3114.4237  214.1164
3115.0304  197.0641
3120.0292  99.0589
3120.7206  740.9894
3127.2378  219.857
3127.4773  132.8326
3131.2456  78.3964
3136.8143  198.0289
3140.7352  211.0668
